CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Teachers/Admins,Female,Male,White,Hispanic,Black or African American,Asian,American Indian or Alaska Native,Native Hawaiian or Pacific Islander,Two or More Races,Year
05,BURLINGTON,0600,BURLINGTON CITY,085,WILBUR WATTS INTERMEDIATE SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0600,BURLINGTON CITY,085,WILBUR WATTS INTERMEDIATE SCHOOL,Teachers,73.8,26.2,88.1,4.8,4.8,2.4,0.0,0.0,0.0,2017-18
05,BURLINGTON,0605,BURLINGTON CO SPEC SERV,011,BURLINGTON COUNTY ALTERNATIVE HIGH SCHOOL,Admins,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,2017-18
05,BURLINGTON,0605,BURLINGTON CO SPEC SERV,011,BURLINGTON COUNTY ALTERNATIVE HIGH SCHOOL,Teachers,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,2017-18
05,BURLINGTON,0605,BURLINGTON CO SPEC SERV,030,WESTAMPTON CAMPUS,Admins,90.0,10.0,90.0,0.0,10.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0605,BURLINGTON CO SPEC SERV,030,WESTAMPTON CAMPUS,Teachers,81.8,18.2,91.7,1.7,6.6,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0605,BURLINGTON CO SPEC SERV,055,LUMBERTON CAMPUS,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0605,BURLINGTON CO SPEC SERV,055,LUMBERTON CAMPUS,Teachers,52.9,47.1,88.2,0.0,11.8,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0610,BURLINGTON CO VOCATIONAL,030,BURLINGTON COUNTY INSTITUTE OF TECHNOLOGY - WESTAMPTON,Admins,66.7,33.3,83.3,0.0,16.7,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0610,BURLINGTON CO VOCATIONAL,030,BURLINGTON COUNTY INSTITUTE OF TECHNOLOGY - WESTAMPTON,Teachers,61.2,38.8,77.6,5.9,12.9,2.4,0.0,1.2,0.0,2017-18
05,BURLINGTON,0610,BURLINGTON CO VOCATIONAL,040,BURLINGTON COUNTY INSTITUTE OF TECHNOLOGY - MEDFORD,Admins,25.0,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0610,BURLINGTON CO VOCATIONAL,040,BURLINGTON COUNTY INSTITUTE OF TECHNOLOGY - MEDFORD,Teachers,55.6,44.4,90.5,3.2,6.3,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0620,BURLINGTON TWP,010,BURLINGTON TOWNSHIP HIGH SCHOOL,Admins,40.0,60.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0620,BURLINGTON TWP,010,BURLINGTON TOWNSHIP HIGH SCHOOL,Teachers,61.3,38.7,86.8,2.8,10.4,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0620,BURLINGTON TWP,030,B. BERNICE YOUNG ELEMENTARY SCHOOL,Admins,100.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0620,BURLINGTON TWP,030,B. BERNICE YOUNG ELEMENTARY SCHOOL,Teachers,94.4,5.6,90.1,1.4,7.0,1.4,0.0,0.0,0.0,2017-18
05,BURLINGTON,0620,BURLINGTON TWP,037,FOUNTAIN WOODS ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0620,BURLINGTON TWP,037,FOUNTAIN WOODS ELEMENTARY SCHOOL,Teachers,94.4,5.6,88.7,4.2,4.2,2.8,0.0,0.0,0.0,2017-18
05,BURLINGTON,0620,BURLINGTON TWP,051,BURLINGTON TOWNSHIP MIDDLE SCHOOL AT SPRINGSIDE,Admins,33.3,66.7,66.7,0.0,33.3,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0620,BURLINGTON TWP,051,BURLINGTON TOWNSHIP MIDDLE SCHOOL AT SPRINGSIDE,Teachers,75.6,24.4,89.5,2.3,4.7,2.3,1.2,0.0,0.0,2017-18
05,BURLINGTON,0830,CHESTERFIELD TWP,025,CHESTERFIELD TOWNSHIP ELEMENTARY SCHOOL,Admins,20.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0830,CHESTERFIELD TWP,025,CHESTERFIELD TOWNSHIP ELEMENTARY SCHOOL,Teachers,86.4,13.6,94.9,1.7,1.7,1.7,0.0,0.0,0.0,2017-18
05,BURLINGTON,0840,CINNAMINSON TWP,030,CINNAMINSON HIGH SCHOOL,Admins,40.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0840,CINNAMINSON TWP,030,CINNAMINSON HIGH SCHOOL,Teachers,59.2,40.8,96.1,0.0,2.6,1.3,0.0,0.0,0.0,2017-18
05,BURLINGTON,0840,CINNAMINSON TWP,053,CINNAMINSON MIDDLE SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0840,CINNAMINSON TWP,053,CINNAMINSON MIDDLE SCHOOL,Teachers,70.7,29.3,96.6,0.0,1.7,0.0,0.0,0.0,1.7,2017-18
05,BURLINGTON,0840,CINNAMINSON TWP,055,NEW ALBANY ELEMENTARY SCHOOL,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0840,CINNAMINSON TWP,055,NEW ALBANY ELEMENTARY SCHOOL,Teachers,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0840,CINNAMINSON TWP,060,ELEANOR RUSH INTERMEDIATE SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,0840,CINNAMINSON TWP,060,ELEANOR RUSH INTERMEDIATE SCHOOL,Teachers,82.7,17.3,98.1,0.0,1.9,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1030,DELANCO TWP,030,M. JOAN PEARSON ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1030,DELANCO TWP,030,M. JOAN PEARSON ELEMENTARY SCHOOL,Teachers,94.4,5.6,94.4,0.0,5.6,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1030,DELANCO TWP,060,WALNUT STREET SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1030,DELANCO TWP,060,WALNUT STREET SCHOOL,Teachers,80.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1060,DELRAN TWP,005,DELRAN HIGH SCHOOL,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1060,DELRAN TWP,005,DELRAN HIGH SCHOOL,Teachers,60.6,39.4,91.5,4.2,2.8,1.4,0.0,0.0,0.0,2017-18
05,BURLINGTON,1060,DELRAN TWP,007,DELRAN MIDDLE SCHOOL,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1060,DELRAN TWP,007,DELRAN MIDDLE SCHOOL,Teachers,74.6,25.4,93.7,1.6,1.6,3.2,0.0,0.0,0.0,2017-18
05,BURLINGTON,1060,DELRAN TWP,015,DELRAN INTERMEDIATE SCHOOL,Admins,100.0,0.0,66.7,0.0,33.3,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1060,DELRAN TWP,015,DELRAN INTERMEDIATE SCHOOL,Teachers,77.4,22.6,92.5,0.0,1.9,3.8,1.9,0.0,0.0,2017-18
05,BURLINGTON,1060,DELRAN TWP,050,MILLBRIDGE ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1060,DELRAN TWP,050,MILLBRIDGE ELEMENTARY SCHOOL,Teachers,96.5,3.5,98.2,0.0,1.8,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1250,EASTAMPTON TWP,060,EASTAMPTON TOWNSHIP COMMUNITY SCHOOL,Admins,60.0,40.0,60.0,20.0,20.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1250,EASTAMPTON TWP,060,EASTAMPTON TOWNSHIP COMMUNITY SCHOOL,Teachers,69.8,30.2,94.3,5.7,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1280,EDGEWATER PARK TWP,050,MILDRED MAGOWAN ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1280,EDGEWATER PARK TWP,050,MILDRED MAGOWAN ELEMENTARY SCHOOL,Teachers,90.5,9.5,88.1,7.1,4.8,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1280,EDGEWATER PARK TWP,070,SAMUEL M RIDGWAY MIDDLE SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1280,EDGEWATER PARK TWP,070,SAMUEL M RIDGWAY MIDDLE SCHOOL,Teachers,82.1,17.9,92.9,0.0,3.6,3.6,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,030,FRANCES DEMASI ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,030,FRANCES DEMASI ELEMENTARY SCHOOL,Teachers,88.9,11.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,040,FRANCES DEMASI MIDDLE SCHOOL,Admins,33.3,66.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,040,FRANCES DEMASI MIDDLE SCHOOL,Teachers,83.1,16.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,055,HELEN L BEELER,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,055,HELEN L BEELER,Teachers,95.1,4.9,95.1,0.0,2.4,2.4,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,057,J HAROLD VAN ZANT,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,057,J HAROLD VAN ZANT,Teachers,95.1,4.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,058,MARLTON ELEMENTARY,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,058,MARLTON ELEMENTARY,Teachers,93.9,6.1,97.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,060,MARLTON MIDDLE,Admins,33.3,66.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,060,MARLTON MIDDLE,Teachers,87.0,13.0,94.2,2.9,1.4,1.4,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,065,RICHARD L RICE SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,065,RICHARD L RICE SCHOOL,Teachers,94.7,5.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,070,ROBERT B JAGGARD SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1420,EVESHAM TWP,070,ROBERT B JAGGARD SCHOOL,Teachers,95.0,5.0,95.0,2.5,0.0,2.5,0.0,0.0,0.0,2017-18
05,BURLINGTON,1520,FLORENCE TWP,050,FLORENCE TOWNSHIP MEMORIAL HIGH SCHOOL,Admins,33.3,66.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1520,FLORENCE TWP,050,FLORENCE TOWNSHIP MEMORIAL HIGH SCHOOL,Teachers,61.3,38.7,87.1,9.7,3.2,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1520,FLORENCE TWP,055,FLORENCE RIVERFRONT SCHOOL,Admins,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1520,FLORENCE TWP,055,FLORENCE RIVERFRONT SCHOOL,Teachers,83.3,16.7,96.3,0.0,1.9,1.9,0.0,0.0,0.0,2017-18
05,BURLINGTON,1520,FLORENCE TWP,070,ROEBLING ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1520,FLORENCE TWP,070,ROEBLING ELEMENTARY SCHOOL,Teachers,100.0,0.0,97.7,0.0,2.3,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1910,HAINESPORT TWP,050,HAINESPORT TOWNSHIP SCHOOL,Admins,25.0,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,1910,HAINESPORT TWP,050,HAINESPORT TOWNSHIP SCHOOL,Teachers,87.9,12.1,91.4,6.9,1.7,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,2610,LENAPE REGIONAL,040,CHEROKEE HIGH SCHOOL,Admins,30.0,70.0,90.0,0.0,0.0,10.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,2610,LENAPE REGIONAL,040,CHEROKEE HIGH SCHOOL,Teachers,55.6,44.4,95.5,1.7,2.2,0.0,0.0,0.0,0.6,2017-18
05,BURLINGTON,2610,LENAPE REGIONAL,050,LENAPE HIGH SCHOOL,Admins,12.5,87.5,75.0,0.0,25.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,2610,LENAPE REGIONAL,050,LENAPE HIGH SCHOOL,Teachers,58.1,41.9,94.2,3.9,1.3,0.6,0.0,0.0,0.0,2017-18
05,BURLINGTON,2610,LENAPE REGIONAL,060,SHAWNEE HIGH SCHOOL,Admins,57.1,42.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,2610,LENAPE REGIONAL,060,SHAWNEE HIGH SCHOOL,Teachers,55.2,44.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,2610,LENAPE REGIONAL,070,SENECA HIGH SCHOOL,Admins,16.7,83.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,2610,LENAPE REGIONAL,070,SENECA HIGH SCHOOL,Teachers,58.6,41.4,96.4,0.0,2.7,0.9,0.0,0.0,0.0,2017-18
05,BURLINGTON,2850,LUMBERTON TWP,010,ASHBROOK ELEMENTARY SCHOOL,Admins,50.0,50.0,83.3,0.0,0.0,16.7,0.0,0.0,0.0,2017-18
05,BURLINGTON,2850,LUMBERTON TWP,010,ASHBROOK ELEMENTARY SCHOOL,Teachers,90.5,9.5,90.5,0.0,9.5,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,2850,LUMBERTON TWP,020,BOBBY'S RUN ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,2850,LUMBERTON TWP,020,BOBBY'S RUN ELEMENTARY SCHOOL,Teachers,80.0,20.0,83.3,6.7,6.7,3.3,0.0,0.0,0.0,2017-18
05,BURLINGTON,2850,LUMBERTON TWP,050,FLORENCE L. WALTHER SCHOOL,Admins,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,2850,LUMBERTON TWP,050,FLORENCE L. WALTHER SCHOOL,Teachers,90.5,9.5,95.2,0.0,4.8,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,2850,LUMBERTON TWP,060,LUMBERTON MIDDLE SCHOOL,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,2850,LUMBERTON TWP,060,LUMBERTON MIDDLE SCHOOL,Teachers,69.6,30.4,89.1,4.3,4.3,2.2,0.0,0.0,0.0,2017-18
05,BURLINGTON,2960,MANSFIELD TWP,030,JOHN HYDOCK ELEMENTARY SCHOOL,Admins,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,2960,MANSFIELD TWP,030,JOHN HYDOCK ELEMENTARY SCHOOL,Teachers,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,2960,MANSFIELD TWP,040,MANSFIELD TOWNSHIP ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,2960,MANSFIELD TWP,040,MANSFIELD TOWNSHIP ELEMENTARY SCHOOL,Teachers,94.1,5.9,97.1,2.9,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3010,MAPLE SHADE TWP,030,MAPLE SHADE HIGH SCHOOL,Admins,60.0,40.0,60.0,0.0,40.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3010,MAPLE SHADE TWP,030,MAPLE SHADE HIGH SCHOOL,Teachers,71.2,28.8,94.5,1.4,4.1,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3010,MAPLE SHADE TWP,080,MAUDE M. WILKINS ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3010,MAPLE SHADE TWP,080,MAUDE M. WILKINS ELEMENTARY SCHOOL,Teachers,89.7,10.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3010,MAPLE SHADE TWP,090,HOWARD R. YOCUM ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3010,MAPLE SHADE TWP,090,HOWARD R. YOCUM ELEMENTARY SCHOOL,Teachers,92.2,7.8,96.1,0.0,2.0,0.0,0.0,0.0,2.0,2017-18
05,BURLINGTON,3010,MAPLE SHADE TWP,100,RALPH J. STEINHAUER ELEMENTARY SCHOOL,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3010,MAPLE SHADE TWP,100,RALPH J. STEINHAUER ELEMENTARY SCHOOL,Teachers,86.7,13.3,96.7,0.0,3.3,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3070,MEDFORD LAKES BORO,040,NEETA SCHOOL,Admins,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,2017-18
05,BURLINGTON,3070,MEDFORD LAKES BORO,040,NEETA SCHOOL,Teachers,78.1,21.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3070,MEDFORD LAKES BORO,050,NOKOMIS SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3070,MEDFORD LAKES BORO,050,NOKOMIS SCHOOL,Teachers,88.2,11.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3080,MEDFORD TWP,030,CHAIRVILLE ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3080,MEDFORD TWP,030,CHAIRVILLE ELEMENTARY SCHOOL,Teachers,86.2,13.8,93.1,3.4,3.4,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3080,MEDFORD TWP,040,CRANBERRY PINES ELEMENTARY,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3080,MEDFORD TWP,040,CRANBERRY PINES ELEMENTARY,Teachers,88.9,11.1,92.6,0.0,0.0,7.4,0.0,0.0,0.0,2017-18
05,BURLINGTON,3080,MEDFORD TWP,045,KIRBY'S MILL ELEMENTARY SCHOOL,Admins,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3080,MEDFORD TWP,045,KIRBY'S MILL ELEMENTARY SCHOOL,Teachers,82.1,17.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3080,MEDFORD TWP,050,HAINES SIXTH GRADE CENTER,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3080,MEDFORD TWP,050,HAINES SIXTH GRADE CENTER,Teachers,87.1,12.9,93.5,3.2,0.0,3.2,0.0,0.0,0.0,2017-18
05,BURLINGTON,3080,MEDFORD TWP,055,MEDFORD MEMORIAL MIDDLE SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3080,MEDFORD TWP,055,MEDFORD MEMORIAL MIDDLE SCHOOL,Teachers,81.8,18.2,96.4,0.0,0.0,1.8,0.0,1.8,0.0,2017-18
05,BURLINGTON,3080,MEDFORD TWP,060,MILTON H. ALLEN ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3080,MEDFORD TWP,060,MILTON H. ALLEN ELEMENTARY SCHOOL,Teachers,89.3,10.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3080,MEDFORD TWP,070,TAUNTON FORGE ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3080,MEDFORD TWP,070,TAUNTON FORGE ELEMENTARY SCHOOL,Teachers,76.2,23.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3360,MOORESTOWN TWP,040,MOORESTOWN HIGH SCHOOL,Admins,28.6,71.4,85.7,0.0,14.3,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3360,MOORESTOWN TWP,040,MOORESTOWN HIGH SCHOOL,Teachers,59.1,40.9,94.8,0.9,3.5,0.0,0.0,0.9,0.0,2017-18
05,BURLINGTON,3360,MOORESTOWN TWP,060,GEORGE C. BAKER ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3360,MOORESTOWN TWP,060,GEORGE C. BAKER ELEMENTARY SCHOOL,Teachers,90.0,10.0,90.0,0.0,6.7,3.3,0.0,0.0,0.0,2017-18
05,BURLINGTON,3360,MOORESTOWN TWP,100,MARY E. ROBERTS ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3360,MOORESTOWN TWP,100,MARY E. ROBERTS ELEMENTARY SCHOOL,Teachers,100.0,0.0,96.3,0.0,0.0,3.7,0.0,0.0,0.0,2017-18
05,BURLINGTON,3360,MOORESTOWN TWP,110,WILLIAM ALLEN MIDDLE SCHOOL,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3360,MOORESTOWN TWP,110,WILLIAM ALLEN MIDDLE SCHOOL,Teachers,72.1,27.9,95.6,1.5,1.5,0.0,0.0,1.5,0.0,2017-18
05,BURLINGTON,3360,MOORESTOWN TWP,115,MOORESTOWN UPPER ELEMENTARY SCHOOL,Admins,50.0,50.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3360,MOORESTOWN TWP,115,MOORESTOWN UPPER ELEMENTARY SCHOOL,Teachers,85.9,14.1,98.8,0.0,1.2,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3360,MOORESTOWN TWP,120,SOUTH VALLEY ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3360,MOORESTOWN TWP,120,SOUTH VALLEY ELEMENTARY SCHOOL,Teachers,93.1,6.9,93.1,3.4,0.0,3.4,0.0,0.0,0.0,2017-18
05,BURLINGTON,3430,MOUNT HOLLY TWP,040,JOHN BRAINERD ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3430,MOUNT HOLLY TWP,040,JOHN BRAINERD ELEMENTARY SCHOOL,Teachers,94.3,5.7,91.4,0.0,8.6,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3430,MOUNT HOLLY TWP,050,GERTRUDE C. FOLWELL ELEMENTARY SCHOOL,Admins,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3430,MOUNT HOLLY TWP,050,GERTRUDE C. FOLWELL ELEMENTARY SCHOOL,Teachers,82.1,17.9,92.9,3.6,3.6,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3430,MOUNT HOLLY TWP,060,F. W. HOLBEIN MIDDLE SCHOOL,Admins,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3430,MOUNT HOLLY TWP,060,F. W. HOLBEIN MIDDLE SCHOOL,Teachers,73.5,26.5,94.1,2.9,0.0,2.9,0.0,0.0,0.0,2017-18
05,BURLINGTON,3440,MOUNT LAUREL TWP,010,COUNTRYSIDE ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3440,MOUNT LAUREL TWP,010,COUNTRYSIDE ELEMENTARY SCHOOL,Teachers,90.3,9.7,90.3,0.0,9.7,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3440,MOUNT LAUREL TWP,045,FLEETWOOD ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3440,MOUNT LAUREL TWP,045,FLEETWOOD ELEMENTARY SCHOOL,Teachers,93.9,6.1,90.9,0.0,3.0,3.0,0.0,0.0,3.0,2017-18
05,BURLINGTON,3440,MOUNT LAUREL TWP,047,HARTFORD UPPER ELEMENTARY SCHOOL,Admins,75.0,25.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3440,MOUNT LAUREL TWP,047,HARTFORD UPPER ELEMENTARY SCHOOL,Teachers,86.3,13.8,81.3,3.8,1.3,1.3,0.0,0.0,12.5,2017-18
05,BURLINGTON,3440,MOUNT LAUREL TWP,050,HILLSIDE ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
05,BURLINGTON,3440,MOUNT LAUREL TWP,050,HILLSIDE ELEMENTARY SCHOOL,Teachers,87.5,12.5,93.8,0.0,3.1,3.1,0.0,0.0,0.0,2017-18
05,BURLINGTON,3440,MOUNT LAUREL TWP,055,LARCHMONT ELEMENTARY SCHOOL,Admins,50.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2017-18
